3582,3095,{}
3582,23920,{}
3582,3208,{}
3582,7119,{}
3582,19047,{}
3582,29619,{}
3582,6456,{}
3582,15412,{}
3582,14915,{}
3582,1679,{}
3582,11427,{}
3582,24762,{}
3582,8663,{}
3582,19404,{}
3582,29487,{}
3582,27959,{}
3582,15281,{}
3582,29253,{}
3582,16039,{}
3582,11970,{}
3582,17216,{}
3582,7243,{}
3582,8840,{}
3582,18667,{}
3582,18491,{}
3582,23922,{}
3582,4745,{}
3582,9316,{}
3582,22166,{}
3582,4565,{}
3582,12068,{}
3582,17821,{}
3582,29275,{}
3582,24553,{}
3582,12094,{}
3582,21536,{}
3582,16914,{}
3582,1075,{}
3582,23096,{}
3582,17544,{}
3582,10003,{}
3582,22010,{}
3582,8898,{}
3582,29568,{}
3582,14097,{}
3582,11943,{}
3582,10192,{}
3582,4247,{}
3582,6819,{}
3582,3058,{}
3582,15966,{}
3582,26678,{}
3582,28159,{}
3582,12615,{}
3582,17623,{}
29619,28276,{}
29619,22016,{}
29619,18185,{}
29619,15537,{}
29619,17671,{}
29619,18940,{}
29619,18786,{}
29619,2191,{}
29619,24877,{}
29619,13585,{}
29619,20131,{}
456,18552,{}
12822,4059,{}
12822,28975,{}
11040,5019,{}
11040,7392,{}
11040,17532,{}
11040,21051,{}
8392,13935,{}
2331,8841,{}
12644,5331,{}
28058,26876,{}
28058,5611,{}
28058,17354,{}
14275,23480,{}
14275,20445,{}
14275,9885,{}
14275,7328,{}
14275,26629,{}
14275,20097,{}
14275,29568,{}
14275,19174,{}
14275,12732,{}
14275,6309,{}
14275,7596,{}
14275,4782,{}
14275,4684,{}
14275,22876,{}
14275,10980,{}
14275,23064,{}
14275,12898,{}
18038,26462,{}
3757,18636,{}
389,23495,{}
26590,17575,{}
26590,7241,{}
26590,20794,{}
26590,6768,{}
26590,7878,{}
26590,8266,{}
26590,6809,{}
26590,8342,{}
26590,23075,{}
26590,20949,{}
26590,19717,{}
26590,2037,{}
26590,14492,{}
26590,10758,{}
26590,9272,{}
8733,15592,{}
8733,8396,{}
8733,4407,{}
8733,2214,{}
8733,28487,{}
17040,20464,{}
17040,9228,{}
17040,15125,{}
17040,3414,{}
18168,3698,{}
18168,7258,{}
18168,23431,{}
18168,20477,{}
18168,12609,{}
18168,9718,{}
18168,20193,{}
18168,4058,{}
18168,1114,{}
18168,20600,{}
18168,9760,{}
18168,27552,{}
18168,6295,{}
18168,12615,{}
18168,9995,{}
24573,17919,{}
28735,10381,{}
28735,5378,{}
28735,13033,{}
6578,29265,{}
6578,2277,{}
6578,26572,{}
6578,8992,{}
6578,14997,{}
20331,4156,{}
18436,3970,{}
23955,7073,{}
23955,24655,{}
9278,13343,{}
27314,9001,{}
27314,23365,{}
27314,7858,{}
27314,2814,{}
27314,19593,{}
28279,12601,{}
28279,27757,{}
28279,16846,{}
28279,17527,{}
28279,2592,{}
28279,27944,{}
24921,12260,{}
24921,13980,{}
24921,12896,{}
24921,22419,{}
24921,13776,{}
24921,19915,{}
24921,24153,{}
24921,7596,{}
24921,2199,{}
24921,15288,{}
24921,23882,{}
24921,21913,{}
24921,5108,{}
24921,7809,{}
24921,21130,{}
24921,5738,{}
24921,24469,{}
24921,18602,{}
24921,22528,{}
24921,276,{}
24921,325,{}
24921,2118,{}
24921,5993,{}
24921,23961,{}
24921,16049,{}
24921,25600,{}
24921,27104,{}
24921,19749,{}
24921,12839,{}
24921,27554,{}
24921,16933,{}
24921,4062,{}
24921,22692,{}
24921,18404,{}
24921,11849,{}
24921,14229,{}
24921,5009,{}
24921,5906,{}
24921,11943,{}
24921,8926,{}
24921,25726,{}
24921,14610,{}
24921,23146,{}
24921,24406,{}
24921,10950,{}
24921,27060,{}
24921,25708,{}
24921,4591,{}
24921,3432,{}
24921,778,{}
24921,1528,{}
24921,7810,{}
24921,8916,{}
24921,11004,{}
24921,17567,{}
24921,18649,{}
24921,24175,{}
24921,9563,{}
24921,24958,{}
24921,28088,{}
24921,27751,{}
24921,14857,{}
24921,25454,{}
24921,7599,{}
20534,4486,{}
20534,14908,{}
15071,20413,{}
29515,18753,{}
16537,13855,{}
8536,19093,{}
8536,14902,{}
8536,8555,{}
8536,25973,{}
16631,1474,{}
16631,27915,{}
16631,24106,{}
12426,27883,{}
28247,9901,{}
28247,8886,{}
564,22791,{}
11377,25082,{}
19289,15839,{}
19289,19193,{}
19289,10166,{}
19289,2333,{}
19289,24222,{}
19289,17919,{}
19289,11892,{}
26147,9630,{}
26147,17836,{}
26147,22815,{}
26147,9364,{}
26147,19737,{}
26147,24608,{}
26147,25967,{}
26147,834,{}
26147,14307,{}
26147,15207,{}
26147,2325,{}
26147,22128,{}
16644,464,{}
16644,23226,{}
16644,17184,{}
16644,1068,{}
16644,9442,{}
16644,3999,{}
16644,21941,{}
16644,28571,{}
16644,17145,{}
16644,3275,{}
11749,19834,{}
11749,24725,{}
11749,25457,{}
11749,27581,{}
11749,21196,{}
11749,28188,{}
11749,21338,{}
11749,16974,{}
11749,20771,{}
11749,23530,{}
11749,4979,{}
23762,24982,{}
23762,10354,{}
23762,9993,{}
26102,19718,{}
26102,2556,{}
26102,21624,{}
26102,23563,{}
26102,19758,{}
26102,19537,{}
26102,13141,{}
26102,2393,{}
26102,13351,{}
26102,10197,{}
26102,27004,{}
26102,5485,{}
26102,1279,{}
26102,28707,{}
26102,23823,{}
26102,12226,{}
26102,9685,{}
26102,5737,{}
26102,22336,{}
908,7849,{}
21624,27536,{}
21624,11424,{}
21624,16147,{}
21624,7506,{}
21624,17703,{}
21624,2635,{}
21624,7223,{}
21624,20182,{}
21624,19837,{}
21624,19528,{}
21624,23062,{}
21624,4690,{}
21624,28780,{}
21624,22273,{}
21624,14572,{}
21624,20313,{}
21624,5140,{}
21624,991,{}
21624,21184,{}
21624,22095,{}
21624,13498,{}
21624,28738,{}
21624,26119,{}
21624,1122,{}
21624,20065,{}
21624,18331,{}
21624,149,{}
21624,27348,{}
21624,11883,{}
21624,4487,{}
21624,160,{}
21624,26009,{}
21624,14960,{}
21624,14997,{}
21624,9596,{}
21624,5364,{}
21624,2781,{}
21624,28139,{}
21624,5380,{}
21624,1672,{}
21624,16878,{}
21624,26383,{}
21624,3421,{}
21624,11636,{}
21624,4689,{}
21624,12059,{}
21624,27568,{}
21624,13480,{}
21624,5697,{}
21624,10534,{}
21624,3762,{}
21624,27780,{}
21624,3408,{}
21624,9228,{}
21624,22736,{}
21624,28592,{}
10667,24198,{}
10667,6656,{}
10667,14076,{}
16145,12886,{}
16145,10491,{}
16380,13963,{}
16380,22756,{}
16380,13950,{}
16380,16768,{}
16380,2958,{}
16380,2110,{}
16380,27134,{}
16380,8888,{}
16380,22427,{}
16380,29007,{}
16380,16009,{}
16380,9995,{}
16380,17157,{}
16380,13464,{}
16380,10277,{}
16380,13903,{}
16380,5123,{}
16380,26454,{}
16380,3632,{}
16380,9111,{}
16380,19343,{}
16380,27982,{}
16380,10853,{}
16380,14269,{}
16380,31,{}
16380,368,{}
16380,6041,{}
16380,17027,{}
16380,12615,{}
16380,24567,{}
16380,24532,{}
16380,6884,{}
16380,19595,{}
5117,12954,{}
22905,8044,{}
23344,19865,{}
23344,2854,{}
23344,5189,{}
23344,25296,{}
23344,7131,{}
23344,11410,{}
23344,13805,{}
23344,12126,{}
23344,9311,{}
23344,9539,{}
23344,6412,{}
23344,22423,{}
23344,27658,{}
23344,29502,{}
23344,11226,{}
278,21048,{}
278,17330,{}
12030,21460,{}
22298,19890,{}
22298,7119,{}
22298,26208,{}
22298,10199,{}
22298,7663,{}
22298,19593,{}
22298,21734,{}
22298,18984,{}
22298,12074,{}
22298,27725,{}
22298,7397,{}
22298,18481,{}
22298,259,{}
22298,5685,{}
22298,1720,{}
4400,15598,{}
4400,9784,{}
4400,4670,{}
4400,17841,{}
4400,10767,{}
9093,1344,{}
9093,9736,{}
24462,23480,{}
24462,25802,{}
24462,17256,{}
24462,2427,{}
24462,10849,{}
24462,14710,{}
24462,3064,{}
24462,14841,{}
24462,17170,{}
24462,14076,{}
24462,25488,{}
24462,13003,{}
24462,5384,{}
24462,3161,{}
24462,5874,{}
24462,23497,{}
24462,20298,{}
24462,8466,{}
24462,13267,{}
24462,18420,{}
24462,5688,{}
24462,11971,{}
24462,27140,{}
24462,19571,{}
24462,2601,{}
24462,5310,{}
24462,12631,{}
24462,18581,{}
24462,16398,{}
24462,675,{}
24462,732,{}
24462,19224,{}
24462,20756,{}
24462,13313,{}
24462,2944,{}
24462,12975,{}
16669,21241,{}
16669,23146,{}
16669,8746,{}
16669,23961,{}
16669,478,{}
26685,12026,{}
26685,13321,{}
1927,20161,{}
10625,2334,{}
10625,5688,{}
10625,29488,{}
10625,11405,{}
10625,19271,{}
24726,22885,{}
20727,13858,{}
20727,25112,{}
27776,15636,{}
27776,20445,{}
27776,18022,{}
27776,29615,{}
27776,8242,{}
27776,14470,{}
27776,7761,{}
27776,20714,{}
27776,21764,{}
27776,11745,{}
1503,23552,{}
1503,23229,{}
1503,24503,{}
1503,24050,{}
1503,5872,{}
8965,15913,{}
28355,14086,{}
21215,9993,{}
24336,2434,{}
22453,2655,{}
3627,13579,{}
3627,22033,{}
14489,6124,{}
5807,2416,{}
16110,22280,{}
16110,3863,{}
12067,4506,{}
12067,25739,{}
12067,18087,{}
12067,2217,{}
12067,13733,{}
12067,2768,{}
4234,20691,{}
4234,10640,{}
4234,653,{}
4234,28482,{}
4234,15221,{}
4234,24886,{}
910,2065,{}
910,2958,{}
910,26119,{}
910,28713,{}
910,3970,{}
910,26960,{}
910,18718,{}
910,2022,{}
910,3125,{}
910,2251,{}
910,5909,{}
910,27568,{}
910,11370,{}
910,25782,{}
910,21949,{}
910,4983,{}
910,18898,{}
910,19016,{}
910,26762,{}
910,28963,{}
910,19945,{}
910,19755,{}
910,12423,{}
910,7327,{}
910,9532,{}
22777,4332,{}
8551,5426,{}
8551,8911,{}
8551,7949,{}
8551,10104,{}
8551,11459,{}
8551,1715,{}
8551,11586,{}
8551,11676,{}
8551,3100,{}
8551,342,{}
19944,8334,{}
8579,21967,{}
8579,21137,{}
8579,18113,{}
8579,13179,{}
8579,25637,{}
25128,6280,{}
22708,16864,{}
22708,20413,{}
4573,13743,{}
24375,15950,{}
11028,19591,{}
11028,17657,{}
11028,26418,{}
11028,2608,{}
11028,25473,{}
7659,17975,{}
7659,1893,{}
7659,24750,{}
7659,14155,{}
20077,22693,{}
27445,3338,{}
27445,23478,{}
27445,7249,{}
27445,11024,{}
27445,8599,{}
18395,28430,{}
18395,23465,{}
18395,4143,{}
18395,1566,{}
18395,8659,{}
18395,4890,{}
18395,8311,{}
18395,5998,{}
18395,8253,{}
18395,3042,{}
18395,25760,{}
18395,20024,{}
18395,8393,{}
18395,14077,{}
18395,784,{}
18395,11374,{}
18395,7145,{}
18395,8429,{}
18395,6247,{}
18395,28581,{}
18395,2558,{}
18395,21127,{}
18395,3663,{}
18395,16163,{}
18395,5409,{}
18395,5423,{}
18395,4148,{}
18395,19136,{}
18395,6044,{}
18395,309,{}
18395,1275,{}
18395,16914,{}
18395,8369,{}
18395,4381,{}
18395,10652,{}
18395,10952,{}
18395,7098,{}
18395,8284,{}
18395,7218,{}
18395,17058,{}
18395,11752,{}
18395,1870,{}
18395,5984,{}
18395,2777,{}
18395,21921,{}
16060,17540,{}
16060,26783,{}
16060,18370,{}
4723,16589,{}
17484,8923,{}
17484,12548,{}
17484,25340,{}
17484,24321,{}
17484,2906,{}
17484,19656,{}
17484,19605,{}
17484,15966,{}
17484,1459,{}
17484,12449,{}
17484,12845,{}
17484,24886,{}
17484,29003,{}
17484,6839,{}
17484,25444,{}
17484,15961,{}
17484,26738,{}
17484,6559,{}
17484,26403,{}
17484,16802,{}
11448,4363,{}
11448,22767,{}
11448,11331,{}
29119,11781,{}
29119,2214,{}
24205,13868,{}
24205,11708,{}
24205,22362,{}
24205,18951,{}
24205,20366,{}
24205,14997,{}
24205,10273,{}
24205,18345,{}
24205,3565,{}
24205,10439,{}
24205,27306,{}
24205,8738,{}
28176,6738,{}
9854,6944,{}
9854,13583,{}
22011,24883,{}
1409,23577,{}
1409,28947,{}
1409,22486,{}
4092,20861,{}
4092,8344,{}
4092,14895,{}
4092,12474,{}
4092,6301,{}
14383,6541,{}
14383,24358,{}
14383,763,{}
1421,12031,{}
1421,10159,{}
1421,18342,{}
1421,2851,{}
1421,3495,{}
1421,16165,{}
1153,23146,{}
5368,5726,{}
5368,14021,{}
5368,23685,{}
5368,13064,{}
12649,15294,{}
8063,13361,{}
8063,22659,{}
8063,23552,{}
8063,19038,{}
8063,9501,{}
8063,8452,{}
8063,7694,{}
8063,6063,{}
8063,22611,{}
8063,20815,{}
8063,9228,{}
8063,4116,{}
26337,1061,{}
26337,22604,{}
26337,23453,{}
26337,1004,{}
26337,25978,{}
26337,24886,{}
26337,24690,{}
26337,11376,{}
5133,1388,{}
5133,12260,{}
5133,9087,{}
5133,2125,{}
5133,15927,{}
5133,18093,{}
5133,2543,{}
5133,27046,{}
5133,27788,{}
5133,24790,{}
5133,19084,{}
5133,25554,{}
5133,653,{}
5133,23527,{}
5133,18860,{}
5133,14572,{}
5133,524,{}
5133,18137,{}
5133,19571,{}
5133,22481,{}
5133,11842,{}
5133,15351,{}
5133,13506,{}
5133,5361,{}
5133,20832,{}
5133,17544,{}
5133,29519,{}
5133,5409,{}
5133,11027,{}
5133,27840,{}
5133,24356,{}
5133,22319,{}
5133,20195,{}
5133,25340,{}
5133,1214,{}
5133,9086,{}
5133,12420,{}
5133,23796,{}
5133,15659,{}
5133,17520,{}
5133,22108,{}
5133,18852,{}
5133,546,{}
5133,6871,{}
5133,8949,{}
5133,4591,{}
5133,24909,{}
5133,17333,{}
5133,17739,{}
5133,19819,{}
5133,22127,{}
5133,18836,{}
5133,17441,{}
5133,20269,{}
5133,11555,{}
5133,24191,{}
5133,1585,{}
5133,12503,{}
5133,18055,{}
5133,10407,{}
22938,5748,{}
22938,22489,{}
22938,1852,{}
22938,11192,{}
22938,4854,{}
22938,20527,{}
22938,26207,{}
18176,29110,{}
18176,12548,{}
18176,19484,{}
18176,18245,{}
18176,27351,{}
18176,17703,{}
18176,945,{}
18176,24199,{}
18176,10245,{}
18176,16622,{}
18176,16568,{}
18176,11044,{}
18176,25793,{}
18176,11781,{}
18176,2434,{}
18176,6686,{}
18176,4080,{}
18176,10175,{}
11350,4495,{}
11350,10565,{}
7538,203,{}
7538,21831,{}
2710,11570,{}
2710,18316,{}
22867,16675,{}
22867,4247,{}
22867,14683,{}
22867,16256,{}
23323,6266,{}
23323,14745,{}
23323,3234,{}
23323,20562,{}
23323,10672,{}
23323,541,{}
23323,1754,{}
23323,21835,{}
23323,15834,{}
23323,2383,{}
23323,15361,{}
23323,28711,{}
23323,3831,{}
23323,29139,{}
23323,23682,{}
23323,11157,{}
23323,9564,{}
23323,15754,{}
28717,11963,{}
28717,918,{}
12908,24887,{}
12908,5833,{}
10049,13819,{}
10049,851,{}
1030,18515,{}
1030,25567,{}
1030,22968,{}
28426,25197,{}
20846,13817,{}
20846,367,{}
23576,24365,{}
23576,524,{}
23576,13268,{}
23576,25782,{}
23576,8610,{}
23576,14847,{}
23576,5671,{}
23576,17860,{}
23576,12431,{}
23576,6787,{}
23576,3238,{}
317,2647,{}
317,19872,{}
317,25349,{}
317,12625,{}
317,5331,{}
317,7125,{}
317,342,{}
16944,22558,{}
1506,5195,{}
9940,29096,{}
13298,15927,{}
4515,7099,{}
4515,11046,{}
4515,23165,{}
8874,3674,{}
8874,22156,{}
17280,19994,{}
17280,26861,{}
15132,21941,{}
20913,18370,{}
2263,24211,{}
2263,15125,{}
2263,24529,{}
2263,23421,{}
2263,11179,{}
2263,21880,{}
2263,17544,{}
2263,17786,{}
29608,5561,{}
29608,5814,{}
29608,14978,{}
29608,12167,{}
29608,12059,{}
29608,17027,{}
29608,991,{}
29608,8050,{}
29608,8788,{}
29608,25683,{}
29241,28964,{}
9128,12111,{}
21343,4381,{}
2146,13309,{}
2146,15178,{}
2146,22114,{}
2146,27495,{}
2146,24300,{}
2146,4597,{}
2146,6309,{}
2146,6187,{}
2146,23298,{}
2146,21185,{}
2146,2024,{}
2146,15852,{}
2146,24844,{}
2146,16028,{}
2146,9569,{}
2146,15721,{}
2146,12328,{}
2146,9246,{}
2146,23280,{}
2146,25312,{}
2146,27658,{}
2146,12064,{}
25070,15278,{}
17889,9141,{}
17889,13064,{}
19345,18685,{}
9963,29572,{}
9963,13846,{}
9963,24662,{}
9963,17256,{}
9963,7196,{}
9963,21932,{}
25715,27115,{}
5344,17415,{}
5344,6192,{}
5344,7004,{}
22530,4872,{}
7811,25898,{}
7811,17157,{}
4518,15766,{}
4518,5221,{}
4518,23198,{}
9823,3786,{}
17788,5715,{}
17788,870,{}
17788,6573,{}
17788,18671,{}
17788,28687,{}
28266,22197,{}
28266,2292,{}
28266,19936,{}
28266,3236,{}
28266,27499,{}
28266,8949,{}
28266,16976,{}
28266,6356,{}
28266,20771,{}
28266,15105,{}
28266,15619,{}
22976,5562,{}
5018,6998,{}
5018,17301,{}
5018,26766,{}
5018,17520,{}
5018,1139,{}
5018,27658,{}
5018,21755,{}
5018,15194,{}
14912,9929,{}
14912,22099,{}
14912,9911,{}
14912,4352,{}
14912,27404,{}
13087,18706,{}
26060,15897,{}
13046,23879,{}
13046,14021,{}
13046,14152,{}
13046,13496,{}
9442,4191,{}
9442,6035,{}
9442,165,{}
9442,21482,{}
9442,11233,{}
9442,11811,{}
9442,13029,{}
9442,2784,{}
9442,5860,{}
9442,19084,{}
9442,20717,{}
9442,20182,{}
9442,747,{}
9442,12953,{}
9442,15932,{}
9442,20965,{}
9442,17111,{}
9442,13777,{}
9442,13130,{}
9442,29415,{}
9442,27233,{}
9442,22026,{}
9442,11174,{}
9442,10885,{}
9442,10392,{}
9442,5409,{}
9442,13673,{}
9442,17000,{}
9442,26818,{}
9442,9782,{}
9442,21583,{}
9442,3701,{}
9442,20861,{}
9442,12001,{}
9442,2922,{}
9442,20127,{}
9442,15726,{}
9442,11999,{}
9442,24841,{}
9442,8050,{}
9442,13838,{}
9442,28571,{}
9442,10641,{}
1776,25886,{}
1776,3358,{}
1776,5483,{}
1776,26014,{}
1776,26398,{}
1776,8785,{}
1776,27968,{}
1776,29625,{}
4570,18390,{}
4570,7004,{}
4570,37,{}
2891,8591,{}
2891,1410,{}
21818,21751,{}
21818,12955,{}
21818,18841,{}
22739,22641,{}
22739,15098,{}
22739,9365,{}
22739,26831,{}
22739,11417,{}
22739,24243,{}
22739,2214,{}
22739,11299,{}
22932,23905,{}
15926,4874,{}
15926,11335,{}
15926,17436,{}
15926,22899,{}
15926,28460,{}
15926,28929,{}
15926,4097,{}
15926,16884,{}
15926,11513,{}
15926,26049,{}
16243,9228,{}
863,1388,{}
12671,756,{}
12671,1388,{}
12671,25860,{}
12671,5659,{}
12671,9737,{}
12671,20799,{}
12671,6081,{}
6028,8953,{}
28636,1988,{}
25199,23509,{}
6878,3220,{}
6878,5311,{}
3259,3394,{}
17164,13093,{}
3550,19841,{}
3550,8599,{}
2269,16049,{}
11112,8746,{}
11112,14572,{}
22228,12269,{}
22228,18090,{}
22228,25659,{}
22228,12137,{}
22228,3365,{}
22228,7221,{}
22228,28481,{}
22228,20965,{}
19052,15525,{}
22366,6295,{}
22366,24856,{}
26864,7682,{}
10301,15214,{}
10301,6117,{}
10301,8300,{}
10301,24324,{}
10301,13120,{}
10301,10723,{}
10301,6748,{}
10301,1490,{}
10301,17617,{}
10301,24674,{}
10301,20835,{}
10301,10276,{}
10301,24801,{}
10301,22014,{}
10301,1233,{}
10301,24434,{}
10301,26150,{}
10301,29342,{}
10301,16108,{}
10301,5655,{}
10301,15249,{}
10301,12342,{}
10301,27703,{}
10301,15659,{}
10301,5370,{}
10301,29604,{}
10301,12461,{}
10301,24071,{}
10301,4080,{}
10301,20904,{}
10301,22568,{}
10301,17832,{}
10301,9527,{}
10301,25608,{}
10301,6541,{}
10301,22994,{}
10301,25775,{}
10301,26678,{}
10301,18451,{}
10301,14778,{}
10301,27658,{}
10301,17768,{}
10301,16088,{}
10301,22004,{}
22312,13086,{}
14425,6464,{}
14425,23865,{}
14425,4139,{}
14425,26629,{}
14425,4123,{}
14425,20965,{}
14425,13675,{}
14425,28008,{}
14425,5692,{}
2727,2398,{}
2727,16784,{}
2727,18485,{}
2727,14204,{}
2727,19114,{}
2727,29377,{}
2727,27750,{}
2727,17657,{}
2727,1531,{}
2727,940,{}
2727,4184,{}
2727,13670,{}
2727,19664,{}
2727,18325,{}
2727,13440,{}
2727,3632,{}
2727,27607,{}
2727,25768,{}
2727,10683,{}
2727,18876,{}
2727,11080,{}
2727,3772,{}
2727,18766,{}
2727,16675,{}
2727,16593,{}
2727,8057,{}
2727,16616,{}
2727,17549,{}
2727,13739,{}
2727,14733,{}
2727,4272,{}
2727,1864,{}
2727,6400,{}
2727,20065,{}
2727,23502,{}
2727,27542,{}
2727,9469,{}
2727,7810,{}
2727,10732,{}
2727,22747,{}
2727,25531,{}
2727,25133,{}
2727,24234,{}
2727,19642,{}
2727,11426,{}
2727,5912,{}
2727,14624,{}
2727,28625,{}
2727,15517,{}
2727,12986,{}
2727,18809,{}
2727,1345,{}
2727,12260,{}
2727,15834,{}
2727,6050,{}
2727,16925,{}
2727,2619,{}
2727,27284,{}
2727,24746,{}
2727,1876,{}
2727,8682,{}
2727,12031,{}
2727,10195,{}
2727,25682,{}
2727,23067,{}
2727,19817,{}
2727,3125,{}
2727,23658,{}
2727,23526,{}
2727,3397,{}
2727,21026,{}
2727,28971,{}
2727,5803,{}
2727,4704,{}
2727,19680,{}
2727,27657,{}
2727,17597,{}
2727,19540,{}
2727,16875,{}
2727,19789,{}
2727,8885,{}
2727,9995,{}
2727,26269,{}
2727,23657,{}
2727,6112,{}
2727,14018,{}
2727,27674,{}
2727,27464,{}
2727,20509,{}
2727,27991,{}
2727,11223,{}
2727,15781,{}
2727,10051,{}
2727,549,{}
2727,11457,{}
22256,27672,{}
29194,9199,{}
29194,26902,{}
29194,8291,{}
19429,22387,{}
25025,26630,{}
18373,2715,{}
18373,7423,{}
18373,28434,{}
18373,229,{}
18373,26903,{}
18373,12549,{}
18373,2906,{}
18373,28209,{}
18373,18383,{}
18373,12948,{}
18373,20074,{}
18373,18090,{}
18373,15927,{}
12237,3387,{}
12237,11427,{}
26085,8311,{}
26085,18164,{}
3593,14842,{}
3593,740,{}
3593,10620,{}
3593,22503,{}
12645,28710,{}
10293,17424,{}
26609,6033,{}
26609,10290,{}
2054,17570,{}
2054,20952,{}
2054,5880,{}
2054,13633,{}
2054,18401,{}
8030,15516,{}
8030,19849,{}
8030,21564,{}
8030,4689,{}
8030,621,{}
8030,24053,{}
8030,9111,{}
8030,20962,{}
8030,7088,{}
8030,1782,{}
4150,29076,{}
98,1981,{}
8393,27826,{}
8393,26163,{}
8393,7299,{}
8393,541,{}
8393,18916,{}
8393,13781,{}
8393,16127,{}
8393,25356,{}
8393,17529,{}
8393,18864,{}
8393,1864,{}
8393,29160,{}
8393,1444,{}
8393,24020,{}
8393,9567,{}
8393,22359,{}
8393,22663,{}
8393,16703,{}
8393,24883,{}
8393,13430,{}
8393,28714,{}
8393,14895,{}
8393,23146,{}
8393,6124,{}
8393,13036,{}
8393,13241,{}
8393,13505,{}
8393,14187,{}
8393,18483,{}
8393,15884,{}
28778,2672,{}
28778,1805,{}
28902,22641,{}
28902,27307,{}
17689,3501,{}
13327,14021,{}
13327,27743,{}
13327,21122,{}
26713,19896,{}
26713,22217,{}
23154,8024,{}
23154,8214,{}
23154,27895,{}
23154,11883,{}
23154,12496,{}
23154,1459,{}
23154,18370,{}
23154,4580,{}
23154,24876,{}
23154,3660,{}
23154,14094,{}
23154,13707,{}
23154,17428,{}
23154,1061,{}
23154,26462,{}
23154,5250,{}
23154,5750,{}
23154,20766,{}
23154,5101,{}
23154,3083,{}
23154,19256,{}
23154,784,{}
23154,22601,{}
23154,10074,{}
23154,12787,{}
23154,28860,{}
23154,3923,{}
23154,8663,{}
23154,10007,{}
23154,13820,{}
23154,2952,{}
23154,8740,{}
23154,9160,{}
23154,12550,{}
23154,25243,{}
23154,16675,{}
23154,17786,{}
23154,25683,{}
23154,25931,{}
23154,23774,{}
23154,1979,{}
23154,27172,{}
23154,24064,{}
23154,23285,{}
23154,18117,{}
23154,8701,{}
23154,29289,{}
23154,1323,{}
23154,26872,{}
23154,24837,{}
23154,8369,{}
23154,5998,{}
23154,9430,{}
23154,9421,{}
23154,19669,{}
23154,2899,{}
23154,25847,{}
23154,16347,{}
23154,16093,{}
23154,14269,{}
23154,22665,{}
23154,13303,{}
23154,8034,{}
23154,28823,{}
23154,1706,{}
23154,24712,{}
23154,23484,{}
23154,17768,{}
23154,10362,{}
6290,29094,{}
6290,21755,{}
6290,21951,{}
6290,10380,{}
6290,19984,{}
6290,10110,{}
6290,5250,{}
8715,22454,{}
23003,3286,{}
21517,17915,{}
21517,11317,{}
21517,19824,{}
21517,2873,{}
21517,14637,{}
21517,17993,{}
